1 1 100 0.015457
1 1 110 0.019669
1 1 120 0.025236
1 1 130 0.033559
1 1 140 0.042147
1 1 150 0.058643
1 1 160 0.068319
1 1 170 0.086102
1 1 180 0.096152
1 1 190 0.110270
1 1 200 0.130470
