2 4 100 0.010940
2 4 110 0.015257
2 4 120 0.017407
2 4 130 0.022600
2 4 140 0.026211
2 4 150 0.032678
2 4 160 0.040683
2 4 170 0.049890
2 4 180 0.060872
2 4 190 0.070856
2 4 200 0.083142
