2 4 100 0.011788
2 4 110 0.015824
2 4 120 0.025621
2 4 130 0.031362
2 4 140 0.034735
2 4 150 0.048355
2 4 160 0.063173
2 4 170 0.055670
2 4 180 0.093794
2 4 190 0.104690
2 4 200 0.118743
