1 1 100 0.017762
1 1 110 0.020822
1 1 120 0.028897
1 1 130 0.032906
1 1 140 0.050692
1 1 150 0.055785
1 1 160 0.068875
1 1 170 0.081967
1 1 180 0.105936
1 1 190 0.120424
1 1 200 0.120826
